,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
10,CC(=O)NC1=CC=C(C=C1)N=NC1=C(O)C=CC(C)=C1,CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,"InChI=1S/C15H15N3O2/c1-10-3-8-15(20)14(9-10)18-17-13-6-4-12(5-7-13)16-11(2)19/h3-9,20H,1-2H3,(H,16,19)",PXOZAFXVEWKXED-UHFFFAOYSA-N,27410,DTXSID6021450,DSSTox_Substance_Id,DTXSID6021450,C.I. Disperse Yellow 3
11,COC1=CC=C(C=C1)C1=CC=C(OC)C=C1,COc1ccc(-c2ccc(OC)cc2)cc1,"InChI=1S/C14H14O2/c1-15-13-7-3-11(4-8-13)12-5-9-14(16-2)10-6-12/h3-10H,1-2H3",UIMPAOAAAYDUKQ-UHFFFAOYSA-N,27411,DTXSID30175593,DSSTox_Substance_Id,DTXSID30175593,"1,1'-Biphenyl, 4,4'-dimethoxy-"
12,OCCBr,OCCBr,"InChI=1S/C2H5BrO/c3-1-2-4/h4H,1-2H2",LDLCZOVUSADOIV-UHFFFAOYSA-N,27412,DTXSID8020200,DSSTox_Substance_Id,DTXSID8020200,2-Bromo-1-ethanol
13,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,"InChI=1S/C26H50O4/c1-3-5-7-9-15-19-23-29-25(27)21-17-13-11-12-14-18-22-26(28)30-24-20-16-10-8-6-4-2/h3-24H2,1-2H3",MIMDHDXOBDPUQW-UHFFFAOYSA-N,27413,DTXSID0047537,DSSTox_Substance_Id,DTXSID0047537,Dioctyl sebacate
14,ClCCN1CCCC1,ClCCN1CCCC1,InChI=1S/C6H12ClN/c7-3-6-8-4-1-2-5-8/h1-6H2,RMGFLMXDCGQKPS-UHFFFAOYSA-N,27414,DTXSID4043850,DSSTox_Substance_Id,DTXSID4043850,1-(2-Chloroethyl)pyrrolidine
15,CC(C)C#N,CC(C)C#N,"InChI=1S/C4H7N/c1-4(2)3-5/h4H,1-2H3",LRDFRRGEGBBSRN-UHFFFAOYSA-N,27415,DTXSID5026461,DSSTox_Substance_Id,DTXSID5026461,2-Methylpropanenitrile
16,OC(=O)C(C1=CC=CC=C1)C1(O)CCC1,O=C(O)C(c1ccccc1)C1(O)CCC1,"InChI=1S/C12H14O3/c13-11(14)10(12(15)7-4-8-12)9-5-2-1-3-6-9/h1-3,5-6,10,15H,4,7-8H2,(H,13,14)",AAEQHELGUQCYGL-UHFFFAOYSA-N,27416,DTXSID40281331,DSSTox_Substance_Id,DTXSID40281331,(1-hydroxycyclobutyl)(phenyl)acetic acid
17,NN1C=NN=C1,Nn1cnnc1,"InChI=1S/C2H4N4/c3-6-1-4-5-2-6/h1-2H,3H2",FMCUPJKTGNBGEC-UHFFFAOYSA-N,27417,DTXSID9033058,DSSTox_Substance_Id,DTXSID9033058,"4-Amino-1,2,4-triazole"
18,NC1=C(C#N)C(CC2=CC=CC=C2)C2=C(CCCC2=O)O1,N#CC1C(=N)OC2=C(C(=O)CCC2)C1Cc1ccccc1,"InChI=1S/C17H16N2O2/c18-10-13-12(9-11-5-2-1-3-6-11)16-14(20)7-4-8-15(16)21-17(13)19/h1-3,5-6,12-13,19H,4,7-9H2",YPFOSRTUDIPFFT-UHFFFAOYSA-N,27418,DTXSID20385942,DSSTox_Substance_Id,DTXSID20385942,SMR000015444
19,FC1=C(C=CC=C1)C(=O)C1=CC(Cl)=CC=C1NC(=O)CBr,O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,"InChI=1S/C15H10BrClFNO2/c16-8-14(20)19-13-6-5-9(17)7-11(13)15(21)10-3-1-2-4-12(10)18/h1-7H,8H2,(H,19,20)",WUZSFIKFFXBHMB-UHFFFAOYSA-N,27419,DTXSID7057656,DSSTox_Substance_Id,DTXSID7057656,2-Bromo-4'-chloro-2'-(2-fluorobenzoyl)acetanilide
20,ClC1=CC=C2OC3=C(C=CC=C3)C(=O)NC2=C1,O=C1Nc2cc(Cl)ccc2Oc2ccccc21,"InChI=1S/C13H8ClNO2/c14-8-5-6-12-10(7-8)15-13(16)9-3-1-2-4-11(9)17-12/h1-7H,(H,15,16)",CQTGCCLTIDNYHT-UHFFFAOYSA-N,27420,DTXSID4057714,DSSTox_Substance_Id,DTXSID4057714,"2-Chlorodibenz(b,f)-1,4-oxazepin-11(10H)-one"
21,CC1=CC2=CC(C3=CC=CC=C3)=C(Cl)N=C2C=C1,Cc1ccc2nc(Cl)c(-c3ccccc3)cc2c1,"InChI=1S/C16H12ClN/c1-11-7-8-15-13(9-11)10-14(16(17)18-15)12-5-3-2-4-6-12/h2-10H,1H3",KVZXVKOSIBJSNI-UHFFFAOYSA-N,27421,DTXSID50381811,DSSTox_Substance_Id,DTXSID50381811,2-chloro-6-methyl-3-phenylquinoline
22,CSC1=NC(=O)C=C(CC2=CC=CC=C2)N1,CSc1nc(=O)cc(Cc2ccccc2)[nH]1,"InChI=1S/C12H12N2OS/c1-16-12-13-10(8-11(15)14-12)7-9-5-3-2-4-6-9/h2-6,8H,7H2,1H3,(H,13,14,15)",FQRCZXHZAKAIFX-UHFFFAOYSA-N,27422,DTXSID80332816,DSSTox_Substance_Id,DTXSID80332816,6-benzyl-2-(methylsulfanyl)-4-pyrimidinol
23,N#CC1(CCCCC1)N=NC1(CCCCC1)C#N,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,InChI=1S/C14H20N4/c15-11-13(7-3-1-4-8-13)17-18-14(12-16)9-5-2-6-10-14/h1-10H2,KYIKRXIYLAGAKQ-UHFFFAOYSA-N,27423,DTXSID9044613,DSSTox_Substance_Id,DTXSID9044613,"1,1'-Diazene-1,2-diyldicyclohexanecarbonitrile"
24,CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O,CC(Oc1cc(Cl)ccc1Cl)C(=O)O,"InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-4-6(10)2-3-7(8)11/h2-5H,1H3,(H,12,13)",LDRYOEIGQCIMEK-UHFFFAOYSA-N,27424,DTXSID5020441,DSSTox_Substance_Id,DTXSID5020441,"alpha-(2,5-Dichlorophenoxy)propionic acid"
