,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
10,[O-][N+](=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,"InChI=1S/C12H10N2O4S/c15-14(16)11-6-8-12(9-7-11)19(17,18)13-10-4-2-1-3-5-10/h1-9,13H",BJKNXDSKYOQVTJ-UHFFFAOYSA-N,5760,DTXSID20310618,DSSTox_Substance_Id,DTXSID20310618,4-Nitro-N-phenylbenzenesulfonamide
11,COC1=C2C=CC(C)(C)OC2=C2C=CC(=O)OC2=C1,COc1cc2oc(=O)ccc2c2c1C=CC(C)(C)O2,"InChI=1S/C15H14O4/c1-15(2)7-6-10-11(17-3)8-12-9(14(10)19-15)4-5-13(16)18-12/h4-8H,1-3H3",WTBVBNPZXAQTHI-UHFFFAOYSA-N,5761,DTXSID80223371,DSSTox_Substance_Id,DTXSID80223371,Alloxanthoxyletin
12,CC1=CC=CC(C)=C1O,Cc1cccc(C)c1O,"InChI=1S/C8H10O/c1-6-4-3-5-7(2)8(6)9/h3-5,9H,1-2H3",NXXYKOUNUYWIHA-UHFFFAOYSA-N,5762,DTXSID9024063,DSSTox_Substance_Id,DTXSID9024063,"2,6-Dimethylphenol"
13,CC(=O)C1=C(O)C=CC2=C1OC(=O)C=C2,CC(=O)c1c(O)ccc2ccc(=O)oc12,"InChI=1S/C11H8O4/c1-6(12)10-8(13)4-2-7-3-5-9(14)15-11(7)10/h2-5,13H,1H3",XWYMACPLPPQCHC-UHFFFAOYSA-N,5763,DTXSID40419935,DSSTox_Substance_Id,DTXSID40419935,8-Acetyl-7-hydroxycoumarin
14,[K+].[Br-],Br,InChI=1S/BrH/h1H,CPELXLSAUQHCOX-UHFFFAOYSA-N,5764,DTXSID5025946,DSSTox_Substance_Id,DTXSID5025946,Potassium bromide
15,CCC1=CC=C(C=C1)C1=NNC(=C1)C(O)=O,CCc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,"InChI=1S/C12H12N2O2/c1-2-8-3-5-9(6-4-8)10-7-11(12(15)16)14-13-10/h3-7H,2H2,1H3,(H,13,14)(H,15,16)",XQLIBGNYUBDMCR-UHFFFAOYSA-N,5765,DTXSID10393298,DSSTox_Substance_Id,DTXSID10393298,3-(4-ethylphenyl)-1H-pyrazole-5-carboxylic acid
16,NCCCCNCCCN,NCCCCNCCCN,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2",ATHGHQPFGPMSJY-UHFFFAOYSA-N,5766,DTXSID4036645,DSSTox_Substance_Id,DTXSID4036645,N-(3-Aminopropyl)-4-aminobutylamine
17,COC1=C(OC)C(OC)=C2OC(=O)C=CC2=C1,COc1cc2ccc(=O)oc2c(OC)c1OC,"InChI=1S/C12H12O5/c1-14-8-6-7-4-5-9(13)17-10(7)12(16-3)11(8)15-2/h4-6H,1-3H3",RAYQKHLZHPFYEJ-UHFFFAOYSA-N,5767,DTXSID00209112,DSSTox_Substance_Id,DTXSID00209112,Dimethylfraxetin
18,[O-][N+]#C,C#[N+][O-],InChI=1S/CHNO/c1-2-3/h1H,UXKUODQYLDZXDL-UHFFFAOYSA-N,5768,DTXSID30334603,DSSTox_Substance_Id,DTXSID30334603,Fulminic acid
19,COC1=CC2=C(OC(=O)C(=C2)C(O)=O)C=C1,COc1ccc2oc(=O)c(C(=O)O)cc2c1,"InChI=1S/C11H8O5/c1-15-7-2-3-9-6(4-7)5-8(10(12)13)11(14)16-9/h2-5H,1H3,(H,12,13)",XIQQAIQZABTSNZ-UHFFFAOYSA-N,5769,DTXSID90351856,DSSTox_Substance_Id,DTXSID90351856,6-Methoxy-2-oxo-2H-chromene-3-carboxylic acid
20,NCCNCCCNCCN,NCCNCCCNCCN,"InChI=1S/C7H20N4/c8-2-6-10-4-1-5-11-7-3-9/h10-11H,1-9H2",UWMHHZFHBCYGCV-UHFFFAOYSA-N,5770,DTXSID8063591,DSSTox_Substance_Id,DTXSID8063591,"N,N'-Bis(2-aminoethyl)propane-1,3-diamine"
21,[O-][N+]1=C(S)C=CC=C1,[O-][n+]1ccccc1S,"InChI=1S/C5H5NOS/c7-6-4-2-1-3-5(6)8/h1-4,8H",FGVVTMRZYROCTH-UHFFFAOYSA-N,5771,DTXSID4048010,DSSTox_Substance_Id,DTXSID4048010,2-Mercaptopyridine monoxide
22,COC(=O)C1=C(O)C=CC(O)=C1,COC(=O)c1cc(O)ccc1O,"InChI=1S/C8H8O4/c1-12-8(11)6-4-5(9)2-3-7(6)10/h2-4,9-10H,1H3",XGDPKUKRQHHZTH-UHFFFAOYSA-N,5772,DTXSID80175841,DSSTox_Substance_Id,DTXSID80175841,Methyl dihydroxybenzoate
23,O=C1CCCCO1,O=C1CCCCO1,InChI=1S/C5H8O2/c6-5-3-1-2-4-7-5/h1-4H2,OZJPLYNZGCXSJM-UHFFFAOYSA-N,5773,DTXSID6044438,DSSTox_Substance_Id,DTXSID6044438,Tetrahydro-2H-pyran-2-one
24,COC1=C(O)C=CC2=C1OC(=O)C=C2,COc1c(O)ccc2ccc(=O)oc12,"InChI=1S/C10H8O4/c1-13-10-7(11)4-2-6-3-5-8(12)14-9(6)10/h2-5,11H,1H3",HAQWEMHXSIRYBE-UHFFFAOYSA-N,5774,DTXSID40197544,DSSTox_Substance_Id,DTXSID40197544,"2H-1-Benzopyran-2-one, 7-hydroxy-8-methoxy-"
