,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
10,[Na+].OCCN1CCN(CCS([O-])(=O)=O)CC1,O=S(=O)(O)CCN1CCN(CCO)CC1,"InChI=1S/C8H18N2O4S/c11-7-5-9-1-3-10(4-2-9)6-8-15(12,13)14/h11H,1-8H2,(H,12,13,14)",JKMHFZQWWAIEOD-UHFFFAOYSA-N,27360,DTXSID4044458,DSSTox_Substance_Id,DTXSID4044458,Sodium 2-[4-(2-hydroxyethyl)piperazin-1-yl]ethanesulfonate
11,O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,"InChI=1S/C18H18O5/c19-17(15-7-3-1-4-8-15)22-13-11-21-12-14-23-18(20)16-9-5-2-6-10-16/h1-10H,11-14H2",NXQMCAOPTPLPRL-UHFFFAOYSA-N,27361,DTXSID0026967,DSSTox_Substance_Id,DTXSID0026967,Diethylene glycol dibenzoate
12,COCCOCCOCCO,COCCOCCOCCO,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",JLGLQAWTXXGVEM-UHFFFAOYSA-N,27362,DTXSID5026912,DSSTox_Substance_Id,DTXSID5026912,2-[2-(2-Methoxyethoxy)ethoxy]ethanol
13,CC1=C(C(=O)C2=CC=CC=C2)C(=NO1)C1=CC=CC=C1,Cc1onc(-c2ccccc2)c1C(=O)c1ccccc1,"InChI=1S/C17H13NO2/c1-12-15(17(19)14-10-6-3-7-11-14)16(18-20-12)13-8-4-2-5-9-13/h2-11H,1H3",VOHIVHYGFMOJFG-UHFFFAOYSA-N,27363,DTXSID00312478,DSSTox_Substance_Id,DTXSID00312478,(5-methyl-3-phenylisoxazol-4-yl)(phenyl)methanone
14,OCC(O)COC(=O)C1=C(NC2=CC=NC3=C2C=CC=C3C(F)(F)F)C=CC=C1,O=C(OCC(O)CO)c1ccccc1N=c1cc[nH]c2c(C(F)(F)F)cccc12,"InChI=1S/C20H17F3N2O4/c21-20(22,23)15-6-3-5-13-17(8-9-24-18(13)15)25-16-7-2-1-4-14(16)19(28)29-11-12(27)10-26/h1-9,12,26-27H,10-11H2,(H,24,25)",APQPGQGAWABJLN-UHFFFAOYSA-N,27364,DTXSID8057695,DSSTox_Substance_Id,DTXSID8057695,Floctafenine
15,CC12CC(O)C3C(CC(F)C4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO,CC12CCC(=O)C=C1C(F)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,"InChI=1S/C21H29FO5/c1-19-5-3-11(24)7-14(19)15(22)8-12-13-4-6-21(27,17(26)10-23)20(13,2)9-16(25)18(12)19/h7,12-13,15-16,18,23,25,27H,3-6,8-10H2,1-2H3",MEZCUMCMVYZPAH-UHFFFAOYSA-N,27365,DTXSID70410778,DSSTox_Substance_Id,DTXSID70410778,Fluorohydrocortisone
16,O=C1NC2=C(N=CC=C2)C2=C1SC=C2,O=c1[nH]c2cccnc2c2ccsc12,"InChI=1S/C10H6N2OS/c13-10-9-6(3-5-14-9)8-7(12-10)2-1-4-11-8/h1-5H,(H,12,13)",DFGAHPGOXCAQBB-UHFFFAOYSA-N,27366,DTXSID00361027,DSSTox_Substance_Id,DTXSID00361027,"thieno[2,3-c][1,5]naphthyridin-6(5H)-one"
17,COC1=CC=CC(C(=O)NC2=CC=NC=C2)=C1OC,COc1cccc(C(=O)N=c2cc[nH]cc2)c1OC,"InChI=1S/C14H14N2O3/c1-18-12-5-3-4-11(13(12)19-2)14(17)16-10-6-8-15-9-7-10/h3-9H,1-2H3,(H,15,16,17)",MDMFDOVLGAFPGS-UHFFFAOYSA-N,27367,DTXSID20357280,DSSTox_Substance_Id,DTXSID20357280,"2,3-dimethoxy-N-(4-pyridinyl)benzamide"
18,CCCCCCC(=O)OCC,CCCCCCC(=O)OCC,"InChI=1S/C9H18O2/c1-3-5-6-7-8-9(10)11-4-2/h3-8H2,1-2H3",TVQGDYNRXLTQAP-UHFFFAOYSA-N,27368,DTXSID1040112,DSSTox_Substance_Id,DTXSID1040112,Ethyl heptanoate
19,CC1=CC(=CC=C1)C1=NN=C(O1)C1=CC2=CC=CC=C2C=C1,Cc1cccc(-c2nnc(-c3ccc4ccccc4c3)o2)c1,"InChI=1S/C19H14N2O/c1-13-5-4-8-16(11-13)18-20-21-19(22-18)17-10-9-14-6-2-3-7-15(14)12-17/h2-12H,1H3",YLFCOERIRVPSBD-UHFFFAOYSA-N,27369,DTXSID70293523,DSSTox_Substance_Id,DTXSID70293523,MLS002694981
20,CCCCCCCCCCCCCC(=O)OC,CCCCCCCCCCCCCC(=O)OC,"InChI=1S/C15H30O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17-2/h3-14H2,1-2H3",ZAZKJZBWRNNLDS-UHFFFAOYSA-N,27370,DTXSID5027019,DSSTox_Substance_Id,DTXSID5027019,Methyl tetradecanoate
21,CC(C)C1=CC2=C(C=C1)C=C(C=C2)C(C)C,CC(C)c1ccc2cc(C(C)C)ccc2c1,"InChI=1S/C16H20/c1-11(2)13-5-7-16-10-14(12(3)4)6-8-15(16)9-13/h5-12H,1-4H3",GWLLTEXUIOFAFE-UHFFFAOYSA-N,27371,DTXSID7035272,DSSTox_Substance_Id,DTXSID7035272,"2,6-Diisopropylnaphthalene"
22,Cl.CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1,"InChI=1S/C22H28N2O2/c1-2-22(26)24(19-11-7-4-8-12-19)20-13-15-23(16-14-20)17-21(25)18-9-5-3-6-10-18/h3-12,20-21,25H,2,13-17H2,1H3",JEFVHLMGRUJLET-UHFFFAOYSA-N,27372,DTXSID9048934,DSSTox_Substance_Id,DTXSID9048934,beta-Hydroxy fentanyl hydrochloride
23,C=C(CCC#N)C#N,C=C(C#N)CCC#N,InChI=1S/C6H6N2/c1-6(5-8)3-2-4-7/h1-3H2,NGCJVMZXRCLPRQ-UHFFFAOYSA-N,27373,DTXSID2027418,DSSTox_Substance_Id,DTXSID2027418,2-Methyleneglutaronitrile
24,CN1CCC2=C(C1)C1=C(C=CC(Cl)=C1)N2CCC1=CN=C(C)C=C1,Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1,"InChI=1S/C20H22ClN3/c1-14-3-4-15(12-22-14)7-10-24-19-6-5-16(21)11-17(19)18-13-23(2)9-8-20(18)24/h3-6,11-12H,7-10,13H2,1-2H3",WCTGYFWVYBPRGF-UHFFFAOYSA-N,27374,DTXSID9057682,DSSTox_Substance_Id,DTXSID9057682,Dorastine
