,SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,Unnamed: 0,INPUT,FOUND_BY,DTXSID,PREFERRED_NAME
10,OCCCC1=NC2=CC=CC=C2N1,OCCCc1nc2ccccc2[nH]1,"InChI=1S/C10H12N2O/c13-7-3-6-10-11-8-4-1-2-5-9(8)12-10/h1-2,4-5,13H,3,6-7H2,(H,11,12)",CQFSGSFSOWEIGO-UHFFFAOYSA-N,27285,DTXSID40178777,DSSTox_Substance_Id,DTXSID40178777,2-Benzimidazolepropanol
11,CN(C1=CC=CC=C1)C1=NC=NC2=C1N=CN2C,CN(c1ccccc1)c1ncnc2c1ncn2C,"InChI=1S/C13H13N5/c1-17-9-16-11-12(17)14-8-15-13(11)18(2)10-6-4-3-5-7-10/h3-9H,1-2H3",DADJZEXRDAIUAM-UHFFFAOYSA-N,27286,DTXSID60280942,DSSTox_Substance_Id,DTXSID60280942,MLS002638675
12,[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C2=CC=CC=C2C=C1,O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,"InChI=1S/C16H12N2O4S/c19-15-10-5-11-3-1-2-4-14(11)16(15)18-17-12-6-8-13(9-7-12)23(20,21)22/h1-10,19H,(H,20,21,22)",RDUJRVXKAIVTDH-UHFFFAOYSA-N,27287,DTXSID0038881,DSSTox_Substance_Id,DTXSID0038881,C.I. Acid Orange 7
13,O1N=C(C=C1C1=CC=CC=C1)C1=CC=CC=C1,c1ccc(-c2cc(-c3ccccc3)on2)cc1,InChI=1S/C15H11NO/c1-3-7-12(8-4-1)14-11-15(17-16-14)13-9-5-2-6-10-13/h1-11H,HECRDSFKLUVCAY-UHFFFAOYSA-N,27288,DTXSID30174324,DSSTox_Substance_Id,DTXSID30174324,"Isoxazole, 3,5-diphenyl-"
14,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,"InChI=1S/C8H24O2Si3/c1-11(2,3)9-13(7,8)10-12(4,5)6/h1-8H3",CXQXSVUQTKDNFP-UHFFFAOYSA-N,27289,DTXSID9040710,DSSTox_Substance_Id,DTXSID9040710,Octamethyltrisiloxane
15,NC(=O)C1=CC=[N+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)CC2=CC=CS2)C3=O)C([O-])=O)C=C1,NC(=O)c1cc[n+](C=C2CSC3C(NC(=O)Cc4cccs4)C(=O)N3C2C(=O)[O-])cc1,"InChI=1S/C20H18N4O5S2/c21-17(26)11-3-5-23(6-4-11)9-12-10-31-19-15(18(27)24(19)16(12)20(28)29)22-14(25)8-13-2-1-7-30-13/h1-7,9,15-16,19H,8,10H2,(H3-,21,22,25,26,28,29)",KFHBBILFIRUCOW-UHFFFAOYSA-N,27290,DTXSID5045388,DSSTox_Substance_Id,DTXSID5045388,Cefalonium
16,C=CC1=C(C=C)C=CC=C1,C=Cc1ccccc1C=C,"InChI=1S/C10H10/c1-3-9-7-5-6-8-10(9)4-2/h3-8H,1-2H2",MYRTYDVEIRVNKP-UHFFFAOYSA-N,27291,DTXSID30110005,DSSTox_Substance_Id,DTXSID30110005,"1,2-Divinylbenzene"
17,FC(F)(F)C1=CC(NC2=NC=CC=C2C(=O)OCCN2CCOCC2)=CC=C1,O=C(OCCN1CCOCC1)c1ccc[nH]c1=Nc1cccc(C(F)(F)F)c1,"InChI=1S/C19H20F3N3O3/c20-19(21,22)14-3-1-4-15(13-14)24-17-16(5-2-6-23-17)18(26)28-12-9-25-7-10-27-11-8-25/h1-6,13H,7-12H2,(H,23,24)",LDXSPUSKBDTEKA-UHFFFAOYSA-N,27292,DTXSID6057798,DSSTox_Substance_Id,DTXSID6057798,Morniflumate
18,COCCCOCCCOC,COCCCOCCCOC,"InChI=1S/C8H18O3/c1-9-5-3-7-11-8-4-6-10-2/h3-8H2,1-2H3",KWDCKLXGUZOEGM-UHFFFAOYSA-N,27293,DTXSID90274213,DSSTox_Substance_Id,DTXSID90274213,1-Methoxy-3-(3-methoxypropoxy)propane
19,C1=CC=C(C=C1)C1=CC(=NC=N1)C1=CC=CC=C1,c1ccc(-c2cc(-c3ccccc3)ncn2)cc1,InChI=1S/C16H12N2/c1-3-7-13(8-4-1)15-11-16(18-12-17-15)14-9-5-2-6-10-14/h1-12H,BWRMZQGIDWILAU-UHFFFAOYSA-N,27294,DTXSID70355817,DSSTox_Substance_Id,DTXSID70355817,"4,6-diphenylpyrimidine"
20,[Cl-].OC[P+](CO)(CO)CO,OC[P+](CO)(CO)CO,"InChI=1S/C4H12O4P/c5-1-9(2-6,3-7)4-8/h5-8H,1-4H2/q+1",FAUOSXUSCVJWAY-UHFFFAOYSA-N,27295,DTXSID5021330,DSSTox_Substance_Id,DTXSID5021330,Tetramethylolphosphonium chloride
21,CCC(C)CO,CCC(C)CO,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",QPRQEDXDYOZYLA-UHFFFAOYSA-N,27296,DTXSID5027069,DSSTox_Substance_Id,DTXSID5027069,2-Methyl-1-butanol
22,NC1=C(C=C(Cl)C=C1)C(=O)C1=C(F)C=CC=C1,Nc1ccc(Cl)cc1C(=O)c1ccccc1F,"InChI=1S/C13H9ClFNO/c14-8-5-6-12(16)10(7-8)13(17)9-3-1-2-4-11(9)15/h1-7H,16H2",GTGMXPIQRQSORU-UHFFFAOYSA-N,27297,DTXSID5057832,DSSTox_Substance_Id,DTXSID5057832,2-Amino-5-chloro-2'-fluorobenzophenone
23,CC(=O)C1=C(C)NC(=O)NC1C1=CC=C(Cl)C=C1,CC(=O)C1C(C)=NC(=O)NC1c1ccc(Cl)cc1,"InChI=1S/C13H13ClN2O2/c1-7-11(8(2)17)12(16-13(18)15-7)9-3-5-10(14)6-4-9/h3-6,11-12H,1-2H3,(H,16,18)",SVOOALLAXNGZQC-UHFFFAOYSA-N,27298,DTXSID30369591,DSSTox_Substance_Id,DTXSID30369591,ST51005416
24,[Na+].[Na+].CCOC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(OCC)C=C2)C(=C1)S([O-])(=O)=O,CCOc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc1,"InChI=1S/C30H28N4O8S2/c1-3-41-27-15-11-23(12-16-27)31-33-25-9-7-21(29(19-25)43(35,36)37)5-6-22-8-10-26(20-30(22)44(38,39)40)34-32-24-13-17-28(18-14-24)42-4-2/h5-20H,3-4H2,1-2H3,(H,35,36,37)(H,38,39,40)",AVERNFJXXRIVQN-UHFFFAOYSA-N,27299,DTXSID5041728,DSSTox_Substance_Id,DTXSID5041728,C.I. Direct Yellow 12
