OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u,Bioactivity_POD
OASIS1474,Estramustine,DNA,33.22636597593846,31.09982082457267,35.39192338494755,false
OASIS1474,Estramustine,ER,27.81979305516701,26.134363637178176,29.53405957702324,false
OASIS1474,Estramustine,gmd,19.169254358533344,17.966876840884428,20.40748718625039,true
OASIS1474,Estramustine,Mito,38.69883527497129,37.343312027477886,40.064413342901446,false
OASIS1474,Estramustine,RNA,41.12564969506637,39.72336419511914,42.50650131625097,false
OASIS069,Dantrolene,AGP,47.636435151049035,46.591523791326004,48.6630694057304,false
OASIS069,Dantrolene,Brightfield,35.193877217858045,34.11850036399525,36.28110796154361,false
OASIS069,Dantrolene,DNA,62.62636053762338,61.17339533595883,64.05695686759924,false
OASIS069,Dantrolene,ER,32.303841021685976,31.184406388867444,33.4064944273485,false
OASIS069,Dantrolene,gmd,18.582447892294876,17.607682370650743,19.575388448405448,true
OASIS069,Dantrolene,Mito,52.05094952781378,50.75841438129956,53.335060067856,false
OASIS069,Dantrolene,RNA,20.502035365810787,19.489895958389663,21.516769509225924,false
,Compound_04892a07,AGP,41.69433710482787,40.42716005435251,42.95775406486049,false
,Compound_04892a07,Brightfield,30.256102854271354,29.806479925830384,30.702564197203575,false
,Compound_04892a07,DNA,53.971539697164275,52.834267313770525,55.081436265783836,false
,Compound_04892a07,ER,41.132292570996704,39.82439474504343,42.41875112914825,false
,Compound_04892a07,gmd,30.039742260300812,29.442749531747705,30.6223337964315,true
,Compound_04892a07,Mito,42.90393612007205,41.85315560512255,43.9496733448729,false
,Compound_04892a07,RNA,37.144742056468026,36.13185050063236,38.134367702063024,false
,Compound_357cf81f,ER,0.0686121799598749,0.05211888501917089,0.13810458796001646,false
,Compound_357cf81f,gmd,0.038423697049934986,0.03476104043046436,0.043905023124814695,true
OASIS1321,Pipobroman,AGP,42.05658120435692,40.85248729846543,43.2711390704524,false
OASIS1321,Pipobroman,Brightfield,58.310898816346786,52.92093270243063,64.16967797136259,false
OASIS1321,Pipobroman,DNA,86.14425180308984,65.81040794124236,112.97491224192218,false
OASIS1321,Pipobroman,ER,44.00142075053368,43.06697004888351,44.93465863504038,false
OASIS1321,Pipobroman,gmd,18.033355258218307,17.16566358403261,18.926500759883904,true
OASIS1321,Pipobroman,Mito,61.66330529508947,60.44896050119378,62.87450596102196,false
OASIS1321,Pipobroman,RNA,40.34850330668567,39.29943189701172,41.40219851877946,false
OASIS323,Piclamilast,AGP,40.85778247041485,39.27794266045263,42.46656503364486,true
OASIS323,Piclamilast,Brightfield,98.45625269091587,95.68795260516788,101.252644872506,false
OASIS323,Piclamilast,ER,51.164722990217676,49.28892897398586,53.069864838985424,false
OASIS323,Piclamilast,gmd,59.06716991394722,46.82130187908188,74.58445581702814,false
OASIS323,Piclamilast,Mito,82.75449618389493,80.2446434612818,85.2951326858884,false
OASIS676,Darunavir,Brightfield,92.13185320230866,84.68300838672828,100.11137044282118,false
OASIS676,Darunavir,ER,6.032650010698299,4.962187953789533,7.341315981295522,false
OASIS676,Darunavir,gmd,3.9398301028214937,2.7916878831916745,5.633781909432479,true
OASIS1918,Selpercatinib,AGP,4.327677279574242,4.230231059274029,4.425759120121086,false
OASIS1918,Selpercatinib,Brightfield,11.29190309800332,11.129458282121945,11.454303501292836,false
OASIS1918,Selpercatinib,DNA,1.8854485425342418,1.7848743856028926,1.9902164254380754,false
OASIS1918,Selpercatinib,ER,1.99127574088478,1.9246509875341775,2.058560714324395,false
OASIS1918,Selpercatinib,gmd,1.1074531961993863,1.0563277768848804,1.160257272918493,true
OASIS1918,Selpercatinib,Mito,6.551283924080828,6.386343839373692,6.718168166006843,false
OASIS1918,Selpercatinib,RNA,3.86658574186066,3.7717829821112407,3.961997743611554,false
OASIS1288,Amoxapine,AGP,20.587402185198858,20.231204070953186,20.942596871160575,false
OASIS1288,Amoxapine,Brightfield,26.598901577585604,26.328587142369575,26.865883383573596,false
OASIS1288,Amoxapine,DNA,23.567331271999954,23.15507001830866,23.97839370466768,false
OASIS1288,Amoxapine,ER,16.309829374169613,16.10947235947761,16.50734196019923,true
OASIS1288,Amoxapine,gmd,19.728609691007204,19.51012698583896,19.944176292796104,false
OASIS1288,Amoxapine,Mito,23.78834789738243,23.544453268136294,24.028998093656273,false
OASIS1288,Amoxapine,RNA,18.584441027918754,18.36971188758666,18.796195359230403,false
OASIS1455,Gefitinib,AGP,9.930716928881072,9.683558104073581,10.17918815233291,false
OASIS1455,Gefitinib,Brightfield,22.209762099447335,21.781028322896475,22.63808024279456,false
OASIS1455,Gefitinib,DNA,11.949284327857484,11.677625579040077,12.222372918178998,false
OASIS1455,Gefitinib,ER,10.074873980414111,9.84847713241956,10.301614894596046,false
OASIS1455,Gefitinib,gmd,10.428049971350354,10.208758647324952,10.647489006221395,false
OASIS1455,Gefitinib,Mito,13.713034120091214,13.515980438080412,13.908257002800926,false
OASIS1455,Gefitinib,RNA,7.935931007082048,7.741149612419953,8.131420884537333,true
OASIS112,Doxepin (Hydrochloride),AGP,45.14886539118627,44.01899501819292,46.28349483992431,false
OASIS112,Doxepin (Hydrochloride),Brightfield,77.35860796728885,73.45258530058585,81.40053270521281,false
OASIS112,Doxepin (Hydrochloride),DNA,27.569249243040126,25.88287717279686,29.3399400657993,false
OASIS112,Doxepin (Hydrochloride),ER,29.109042134437118,28.09489905336671,30.138413038765446,false
OASIS112,Doxepin (Hydrochloride),gmd,15.277095761790875,14.525322286385505,16.054285372880273,true
OASIS112,Doxepin (Hydrochloride),Mito,47.78444395655589,45.602650367572565,50.03157584822498,false
OASIS112,Doxepin (Hydrochloride),RNA,32.41675327496939,31.592468521844026,33.24377378155198,false
OASIS160,Darbufelone (mesylate),AGP,25.352920442198858,24.861599942750615,25.843302467967746,false
OASIS160,Darbufelone (mesylate),Brightfield,29.231297777574387,28.7695997637209,29.689010784514156,false
OASIS160,Darbufelone (mesylate),DNA,30.692513203380624,30.108903919153246,31.275861882590814,false
OASIS160,Darbufelone (mesylate),ER,22.085211852139103,21.64423754040438,22.525328195359748,false
OASIS160,Darbufelone (mesylate),gmd,20.422863690583775,20.01592128349739,20.829358224901796,false
OASIS160,Darbufelone (mesylate),Mito,20.106701547129756,19.66923602365285,20.545295170749323,true
OASIS160,Darbufelone (mesylate),RNA,20.863768705205864,20.42565099461794,21.30122109814125,false
OASIS1835,Dacomitinib,AGP,2.760874759065972,2.715065396981988,2.806678452748576,false
OASIS1835,Dacomitinib,Brightfield,4.925947907973622,4.85080502654216,5.001042531772334,false
OASIS1835,Dacomitinib,DNA,4.914638020028197,4.859220709472865,4.969835545694496,false
OASIS1835,Dacomitinib,ER,2.4856686182824994,2.448419724405109,2.5228292326701043,false
OASIS1835,Dacomitinib,gmd,2.3630429839484526,2.3258164558152963,2.400193872398067,true
OASIS1835,Dacomitinib,Mito,4.069339331983384,4.014073769128758,4.124496052206531,false
OASIS1835,Dacomitinib,RNA,2.5487526242642944,2.5081955853469067,2.5892099077002784,false
OASIS1223,Sildenafil,AGP,18.28512461890289,17.458528127791883,19.134764699346558,false
OASIS1223,Sildenafil,Brightfield,83.14914128448753,78.94848519969048,87.48067825265522,false
OASIS1223,Sildenafil,DNA,25.99033640604517,24.786842702834452,27.23125071374018,false
OASIS1223,Sildenafil,ER,27.798240630021688,27.008164107778114,28.593734147239054,false
OASIS1223,Sildenafil,gmd,9.942000891102833,9.368909961993852,10.540520878910371,true
OASIS1223,Sildenafil,Mito,29.54987692007721,27.770383091165698,31.41464032422482,false
OASIS1223,Sildenafil,RNA,20.860103972295747,20.291506149463753,21.429839982688268,false
OASIS893,Progesterone,AGP,52.4975872640831,40.87567986028764,67.51877710380165,false
OASIS893,Progesterone,Brightfield,31.36438717091781,28.415023469730063,34.58088907414385,false
OASIS893,Progesterone,ER,5.756112334666865,4.742751270461996,6.992855034626469,false
OASIS893,Progesterone,gmd,2.2392414770529916,1.9319861034558712,2.596955951677832,true
OASIS893,Progesterone,Mito,15.91220861878346,12.989341051099226,19.516747097925222,false
OASIS893,Progesterone,RNA,16.6956182514559,15.578822163969136,17.871463910486494,false
OASIS1870,Deferiprone,AGP,72.87138091830761,71.89756410430148,73.83630387392422,false
OASIS1870,Deferiprone,ER,64.53192371714246,63.14106103808155,65.92130833453653,false
OASIS1870,Deferiprone,gmd,23.381063090438115,15.537108743069995,35.66620056860737,true
OASIS1870,Deferiprone,RNA,67.34430028494033,66.10897758590042,68.5736374552072,false
,Compound_4850ff1d,AGP,6.920014720517435,6.8299804807861895,7.009572820428862,false
,Compound_4850ff1d,Brightfield,8.155273670423735,8.047736389383944,8.262305480188154,false
,Compound_4850ff1d,DNA,7.751683020900938,7.634525783082433,7.868523920891646,false
,Compound_4850ff1d,ER,7.378124500260705,7.284163556812562,7.47137642803562,false
,Compound_4850ff1d,gmd,5.103153077588625,5.022171153222312,5.1836917862754675,true
,Compound_4850ff1d,Mito,8.194045663082724,8.079377678915387,8.308139140444514,false
,Compound_4850ff1d,RNA,7.218114107897747,7.12309669064065,7.31244139271889,false
OASIS018,Sulfasalazine,gmd,8.761271777864549,7.354337315979912,10.444464060715866,true
OASIS018,Sulfasalazine,RNA,27.45008805803557,26.10759276657706,28.834417289267876,false
OASIS1760,Lorlatinib,AGP,9.089064645893693,8.742895224217298,9.442712885873156,false
OASIS1760,Lorlatinib,Brightfield,4.782086849137959,4.4663620712808045,5.115924855354968,true
OASIS1760,Lorlatinib,DNA,42.63304909504703,41.67278853994177,43.59444984179055,false
OASIS1760,Lorlatinib,ER,10.294851333419489,9.944183021022226,10.65038004276682,false
OASIS1760,Lorlatinib,gmd,5.856708492169702,5.628559957445028,6.089781976671826,false
OASIS1760,Lorlatinib,Mito,17.958483474787958,17.45828576102756,18.463741202687014,false
OASIS1760,Lorlatinib,RNA,6.785741800019488,6.5082238322990005,7.06969857628508,false
OASIS1560,Nocodazole,AGP,0.663969774978986,0.6353445769481538,0.6935211743042691,false
OASIS1560,Nocodazole,Brightfield,2.1875585205309807,2.0884590657638316,2.2896747634394985,false
OASIS1560,Nocodazole,DNA,6.1039221652960505,5.82345762256822,6.393614986847505,false
OASIS1560,Nocodazole,ER,0.5641100994908446,0.5445351615067336,0.5840268749448473,false
OASIS1560,Nocodazole,gmd,0.28805131892437874,0.276411818691621,0.3000383185808062,true
OASIS1560,Nocodazole,Mito,0.4539129057589513,0.44501820410571535,0.4627829168547967,false
OASIS1560,Nocodazole,RNA,1.7904124972965099,1.7219207962480858,1.8603853810184,false
OASIS219,Esfenvalerate,AGP,56.08285456373529,55.385978783613666,56.77055949108075,false
OASIS219,Esfenvalerate,Brightfield,18.201860993674817,17.81791765284542,18.585422488111664,true
OASIS219,Esfenvalerate,DNA,75.68346875675407,74.67406112707557,76.68591488896456,false
OASIS219,Esfenvalerate,ER,44.798152504299416,44.137824969312305,45.452983869439954,false
OASIS219,Esfenvalerate,gmd,30.81640814633361,30.179971485617877,31.452011773876503,false
OASIS219,Esfenvalerate,Mito,71.91863341812827,71.27646425753692,72.552563925378,false
OASIS219,Esfenvalerate,RNA,50.0082924476444,49.24667185505201,50.76365319945508,false
OASIS045,Methimazole,AGP,0.07679262935401245,0.07217083972345542,0.08182840896261775,true
OASIS045,Methimazole,ER,0.12875162979250046,0.11657204269626718,0.1429269415402112,false
OASIS045,Methimazole,gmd,0.09028853163645187,0.08439009994583453,0.09676799117890379,false
OASIS045,Methimazole,Mito,0.16481374527116224,0.14884566578074995,0.18353531316843036,false
OASIS1889,Triclabendazole,AGP,88.02129751220066,86.88765276138339,89.14102108101694,false
OASIS1889,Triclabendazole,ER,96.20351883068177,95.36220669919692,97.03232374616006,false
OASIS1889,Triclabendazole,gmd,80.15614688791449,78.42885314635494,81.8806279310994,true
OASIS1889,Triclabendazole,RNA,84.93625386258674,83.80890598616872,86.04922154546233,false
OASIS320,Alpha-Naphthoflavone,AGP,64.95643719102343,63.84858099350802,66.05843758734001,false
OASIS320,Alpha-Naphthoflavone,Brightfield,88.59508361620075,83.18808541256436,94.24105121261509,false
OASIS320,Alpha-Naphthoflavone,ER,56.65484287685737,55.506425421827565,57.80068151694211,false
OASIS320,Alpha-Naphthoflavone,gmd,13.262385109698961,12.027466366910446,14.610497994756507,true
OASIS320,Alpha-Naphthoflavone,RNA,65.81119451566376,64.88474231174331,66.72846554272283,false
OASIS1795,Acalabrutinib,AGP,18.41304153682486,17.936989561989403,18.891881926135994,false
OASIS1795,Acalabrutinib,Brightfield,34.23469300377145,33.57644874635228,34.88986380378007,false
OASIS1795,Acalabrutinib,DNA,10.738318455537708,10.578100121620526,10.897179287895675,false
OASIS1795,Acalabrutinib,ER,20.808048280139264,20.33546443519727,21.281255641695722,false
OASIS1795,Acalabrutinib,gmd,9.421706796342,9.165246780431007,9.680243387724365,true
OASIS1795,Acalabrutinib,Mito,19.859507771942642,19.297347072598043,20.42727144802991,false
OASIS1795,Acalabrutinib,RNA,18.690720534595275,18.324084893163928,19.05538112719239,false
OASIS1770,Bosutinib (hydrate),AGP,1.375921496341923,1.3465756098703083,1.4054896459774129,false
OASIS1770,Bosutinib (hydrate),Brightfield,4.229286657973382,4.160108806616564,4.298542520870596,false
OASIS1770,Bosutinib (hydrate),DNA,3.8392206051562057,3.7673417837794534,3.9113493651044915,false
OASIS1770,Bosutinib (hydrate),ER,2.561546807053552,2.516913117720874,2.606167170116929,false
OASIS1770,Bosutinib (hydrate),gmd,1.3464562095231958,1.3173182747495606,1.3757482851411444,true
OASIS1770,Bosutinib (hydrate),Mito,2.2467521734733373,2.2002300999973925,2.29361952761986,false
OASIS1770,Bosutinib (hydrate),RNA,2.2208969635362745,2.179568531025222,2.2622712911374654,false
OASIS926,Raloxifene,AGP,26.154744824242158,25.838489283940813,26.46615977408466,false
OASIS926,Raloxifene,Brightfield,29.866344108619234,29.508982323626853,30.2184583989227,false
OASIS926,Raloxifene,DNA,24.22691742514131,23.950222982042828,24.499535501587776,false
OASIS926,Raloxifene,ER,32.7275553969902,32.286507871200655,33.163375681477625,false
OASIS926,Raloxifene,gmd,24.03366954099199,23.745529154476092,24.317348639090287,false
OASIS926,Raloxifene,Mito,25.534826852411424,25.239424353371362,25.82587617826178,false
OASIS926,Raloxifene,RNA,22.581696674921282,22.297603246457562,22.861109696412047,true
OASIS1381,Budesonide,AGP,0.21089894161404638,0.19313043254060427,0.23063055810939806,false
OASIS1381,Budesonide,DNA,18.027106694348067,10.821644692490612,30.863603648694347,false
OASIS1381,Budesonide,ER,0.04616817042381882,0.043864381337606645,0.048704045884915066,true
OASIS1381,Budesonide,gmd,0.07696791984317948,0.07193327712727485,0.08255418586596132,false
OASIS1381,Budesonide,Mito,6.508904434901894,4.6768841367813545,9.158863392885758,false
OASIS1381,Budesonide,RNA,0.08659135092073175,0.08064840670384157,0.09317467522877072,false
OASIS1868,Cobimetinib,AGP,9.8791541897418,9.806571014820658,9.950924709632087,false
OASIS1868,Cobimetinib,Brightfield,17.653121198097452,17.560117842279123,17.74496171520935,false
OASIS1868,Cobimetinib,DNA,11.047722508151285,10.966480406471074,11.128325135803957,false
OASIS1868,Cobimetinib,ER,9.694196517962691,9.613521288451361,9.773868235418579,false
OASIS1868,Cobimetinib,gmd,9.303136837983805,9.22478902713714,9.380616094004447,true
OASIS1868,Cobimetinib,Mito,14.71780236892864,14.634359860442958,14.8002971053033,false
OASIS1868,Cobimetinib,RNA,10.646787448707691,10.572170382554821,10.720381403258589,false
,Compound_dd2e79a8,Brightfield,46.599113713410276,44.891140305716014,48.33436956956264,false
,Compound_dd2e79a8,DNA,54.29266672001852,51.73636117624429,56.83907499001232,false
,Compound_dd2e79a8,ER,11.811835751942924,10.473448150428215,13.281078503275012,true
,Compound_dd2e79a8,gmd,25.925077614474556,24.089963260599422,27.828591488112053,false
,Compound_dd2e79a8,Mito,21.26235679869101,19.620582525919232,22.999441422361446,false
,Compound_dd2e79a8,RNA,69.85289721578319,67.96575542183814,71.70330031030534,false
OASIS639,Nomifensine,AGP,41.738598371303056,38.5474193082064,45.09706428526818,false
OASIS639,Nomifensine,Brightfield,93.35469695398291,91.22249592999849,95.48656880065295,false
OASIS639,Nomifensine,ER,64.18522344911314,62.32688612356978,65.98925077062567,false
OASIS639,Nomifensine,gmd,16.610047769093462,14.212231642066651,19.343603002394985,true
OASIS639,Nomifensine,Mito,71.80725242510474,70.5101003182025,73.08110232269246,false
OASIS639,Nomifensine,RNA,73.52080069808112,71.59486861626648,75.4077036428304,false
OASIS507,Secnidazole,AGP,31.190829181975605,22.19187089570277,43.96056860850956,false
OASIS507,Secnidazole,ER,19.85215703249062,12.754504171784031,31.039952178797265,false
OASIS507,Secnidazole,gmd,8.062135516774871,6.021134929453685,10.81552419079618,true
OASIS507,Secnidazole,Mito,68.78615137477587,63.97900742211306,73.8479216006141,false
OASIS507,Secnidazole,RNA,32.65025927642957,20.473256587489644,52.30442757524981,false
OASIS1782,Venetoclax,AGP,45.46057409357335,43.44917323850149,47.49805967439513,false
OASIS1782,Venetoclax,Brightfield,18.86939136103535,18.424941639388376,19.314709785182014,true
OASIS1782,Venetoclax,DNA,74.40605068330191,71.87606290646869,76.91066038587334,false
OASIS1782,Venetoclax,ER,19.346281766590256,17.92993930796353,20.809574335334553,false
OASIS1782,Venetoclax,gmd,22.576150796450037,21.742662474779042,23.40842912663749,false
OASIS1782,Venetoclax,Mito,51.16195624438789,50.349115049782036,51.962954371943404,false
OASIS1782,Venetoclax,RNA,42.85069582233971,41.44113261625431,44.23630422934426,false
OASIS1240,Valdecoxib,AGP,26.79443780744961,26.364725417979127,27.22092059336596,false
OASIS1240,Valdecoxib,Brightfield,31.193031955965512,30.510827597837356,31.876355222126133,false
OASIS1240,Valdecoxib,DNA,47.79379302841727,47.033389290301095,48.550013177204775,false
OASIS1240,Valdecoxib,ER,25.741165246088517,25.310894577823433,26.167699531005304,false
OASIS1240,Valdecoxib,gmd,19.708755149409463,19.20638635414213,20.21293304711326,true
OASIS1240,Valdecoxib,Mito,43.60451034217377,42.90991096734782,44.29500508299754,false
OASIS1240,Valdecoxib,RNA,28.718332985893646,28.14723239975803,29.288668605983936,false
OASIS1146,Trazodone,AGP,70.1075179548108,65.70893742068381,74.64947684281891,false
OASIS1146,Trazodone,ER,66.06482032277647,63.87158034432989,68.22001981306016,false
OASIS1146,Trazodone,gmd,26.321531448347002,22.71953406925333,30.385410266617498,true
OASIS1146,Trazodone,Mito,47.917085062871976,43.63852229939352,52.53782857824627,false
OASIS1146,Trazodone,RNA,64.46569883236624,59.665680109019796,69.42859370634709,false
OASIS1023,Pantoprazole,AGP,54.4755573286254,53.46717416432869,55.466730889108796,false
OASIS1023,Pantoprazole,Brightfield,56.73533770912684,55.90984154932021,57.554726333598694,false
OASIS1023,Pantoprazole,DNA,55.529552459564094,54.30663958222103,56.72416377526552,false
OASIS1023,Pantoprazole,ER,60.35862196430315,59.15223529922999,61.533407807344695,false
OASIS1023,Pantoprazole,gmd,40.59906082440211,39.471132716384695,41.71480960207062,false
OASIS1023,Pantoprazole,Mito,46.777980817329905,45.82022246116034,47.72534450655493,false
OASIS1023,Pantoprazole,RNA,25.97456767802643,24.677304671007114,27.282232913336298,true
OASIS1061,Dolasetron,AGP,37.576430302260206,36.881182307907636,38.256829529972286,false
OASIS1061,Dolasetron,Brightfield,46.21080647643625,45.422426368423416,46.9948002595468,false
OASIS1061,Dolasetron,DNA,53.029923802773006,51.69015931103436,54.352305149196376,false
OASIS1061,Dolasetron,ER,48.066597631637485,46.85100208214036,49.25371160887121,false
OASIS1061,Dolasetron,gmd,41.78943549192563,40.83668288628251,42.726422129633995,false
OASIS1061,Dolasetron,Mito,39.384158137121624,38.71525695629037,40.040064924602824,false
OASIS1061,Dolasetron,RNA,36.212095033604044,35.013118604194595,37.39744892702889,true
OASIS843,Tiratricol,Brightfield,87.61348349168954,85.05360828269416,90.18983817029647,true
OASIS843,Tiratricol,Mito,90.6206449483652,88.49081061955167,92.72489800056087,false
OASIS1842,Ponesimod,AGP,4.4609550226624295,4.00756103125688,4.955600650470544,false
OASIS1842,Ponesimod,Brightfield,34.10277869218835,32.72230705761996,35.51494252826365,false
OASIS1842,Ponesimod,DNA,66.21105428226151,63.62731594793878,68.80109420566767,false
OASIS1842,Ponesimod,ER,9.93648451113449,9.030235867291085,10.898790242936064,false
OASIS1842,Ponesimod,gmd,7.754771767952325,7.136654483748941,8.406706497710626,false
OASIS1842,Ponesimod,Mito,33.65445356801003,32.49395649557222,34.82078748981539,false
OASIS1842,Ponesimod,RNA,4.051153616733032,3.5506219091494624,4.60702346518276,true
OASIS791,Amodiaquine,AGP,8.664446625455362,8.461185316298767,8.866480153998335,false
OASIS791,Amodiaquine,Brightfield,12.928935244908342,12.765411169690653,13.091438129209408,false
OASIS791,Amodiaquine,DNA,8.793480170135643,8.516220362598872,9.066759608421796,false
OASIS791,Amodiaquine,ER,3.3712850229627587,3.168075863621853,3.5799721054848908,true
OASIS791,Amodiaquine,gmd,4.586940093515129,4.430177334609974,4.742464792692654,false
OASIS791,Amodiaquine,Mito,8.891375003809117,8.687631360599095,9.093125411214174,false
OASIS791,Amodiaquine,RNA,5.214732706029743,5.009939179875524,5.417196300027262,false
OASIS476,Propiconazole,AGP,73.86601711824724,71.91871034386354,75.79777549465129,true
OASIS476,Propiconazole,ER,76.93731499266809,74.66367772129392,79.14591611676404,false
OASIS476,Propiconazole,gmd,74.58541162589643,72.85128944870105,76.28595273240398,false
OASIS476,Propiconazole,Mito,79.08408080693921,78.23775276018058,79.91175139657966,false
OASIS1444,Troglitazone,AGP,37.78507304337694,35.27750544220971,40.39325854477179,false
OASIS1444,Troglitazone,Brightfield,75.67113347666593,74.71381471756332,76.61881960174705,false
OASIS1444,Troglitazone,DNA,61.1957794543961,58.13520067431078,64.26073634051954,false
OASIS1444,Troglitazone,ER,25.882009346439542,22.965608016489316,29.04406029110713,false
OASIS1444,Troglitazone,gmd,13.780209788709508,12.047694303359819,15.712647658541893,true
OASIS1444,Troglitazone,Mito,65.82806561206355,63.112825517573015,68.58215279148702,false
OASIS1444,Troglitazone,RNA,33.66959535721406,30.37960198089945,37.1820985305807,false
OASIS1021,Norethindrone acetate,AGP,88.6355083364692,59.72762276755611,131.9586548161071,false
OASIS1021,Norethindrone acetate,Brightfield,46.54757601409677,45.15172324071353,47.95650879787167,false
