OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u
OASIS794,Bicalutamide,cc,61.08882794524599,60.00975109606903,62.14539330991111
OASIS1206,Etidronic acid,cc,12.428702214086965,11.978720050042478,12.880736109005612
OASIS689,Rilpivirine,cc,15.132597652837683,14.651797136599082,15.611550306813117
OASIS274,Nelivaptan,cc,64.71820044151028,63.545148545204995,65.86959625314209
OASIS1876,Zanubrutinib,cc,8.095743474960937,7.738217235743607,8.457180647728821
OASIS1462,Tenoxicam,cc,92.61093234299219,90.9393641122236,94.25420856189109
OASIS1827,Brigatinib,cc,2.4519864445161823,2.3530901644045152,2.551784982857318
,Compound_700a50fe,cc,9.97143664347353,9.600571080423208,10.352765506608707
OASIS748,Ezetimibe,cc,69.3813344715361,68.16794495998995,70.57344086407971
OASIS1112,Nimodipine,cc,50.950968349562274,47.93388744333315,54.11845120028066
OASIS1356,Pinacidil,cc,52.78860861658053,50.75447283616162,54.82867595238339
OASIS1215,Plicamycin,cc,0.025477361312237604,0.02495428391975566,0.026013262852595607
OASIS112,Doxepin (Hydrochloride),cc,68.46541109729438,62.779996895829946,74.56949077552298
OASIS1473,Lopinavir,cc,22.967477333978163,22.095213802939515,23.865798070582823
OASIS1652,Scopolamine (hydrobromide trihydrate),cc,43.764114624056745,41.441792160783905,46.18869021911566
OASIS1748,Enzalutamide,cc,4.5774376854645595,4.405739274288074,4.74982511916387
OASIS1639,Pararosaniline (hydrochloride),cc,3.5068120374628604,3.4359903667309855,3.5764697197013486
OASIS797,Buspirone,cc,63.685817938212715,61.99020193992568,65.36517958819863
OASIS1754,Tazemetostat,cc,51.539332811299204,49.26551744553623,53.84257008198107
OASIS1824,Sonidegib,cc,20.391754629832118,19.175066369263014,21.64579469966237
,Compound_06965c8b,cc,46.43302932038086,44.9500281743846,47.90820794199733
OASIS1502,5-Azacytidine,cc,28.73947855318559,27.819563577307093,29.654904320410584
OASIS1886,Neratinib,cc,0.8047584201651795,0.777098479698769,0.8324866000347148
OASIS1045,Furazolidone,cc,66.43372657801434,66.08685579125242,66.76908321716739
OASIS419,Azoxystrobin,cc,24.37224789802094,23.983792334993236,24.75248784595062
OASIS535,Climbazole,cc,29.156974183847122,26.46317890094106,32.0729002556942
OASIS1728,Diroximel fumarate,cc,51.661570363325765,50.791699469612745,52.51570530144603
,Compound_137d81a8,cc,55.18200687459932,53.90209103190126,56.443226346324444
OASIS093,Clomipramine,cc,39.73884894785336,39.20617770141509,40.25795364586341
OASIS827,Troxipide,cc,74.20449094577803,72.00209130791656,76.38899371667847
OASIS092,Rifampicin,cc,36.6432501865158,35.56815477220126,37.711413481461
OASIS980,Telaprevir,cc,77.41432824771852,75.99767514397297,78.8056502341542
OASIS1941,Brilliant blue G-250,cc,12.294800240537977,11.742388992152344,12.866675685367351
OASIS1734,Berotralstat (dihydrochloride),cc,32.11926904524005,31.773703536631988,32.455851786033016
OASIS744,Irinotecan,cc,36.242287972923606,35.53055097551715,36.940496920094674
OASIS573,"N-Decyl-N,N-dimethyldecan-1-aminium (chloride)",cc,26.45920934239552,26.097540739509334,26.81190885213958
OASIS1900,Rilpivirine (hydrochloride),cc,39.858661436952744,38.92725652486516,40.77841356543433
OASIS1753,Linagliptin,cc,4.548158457728629,4.303267564859926,4.799690784769594
OASIS843,Tiratricol,cc,25.857760803086567,24.165989004292467,27.63732240657008
OASIS955,Aripiprazole,cc,16.517402625099294,16.13174705406133,16.897559459073094
OASIS605,6-Mercaptopurine,cc,0.9205141775202295,0.7465406048612834,1.1619039592880391
OASIS764,Ritonavir,cc,32.81986352354413,31.91020200492558,33.72094858523708
OASIS1098,Digoxin,cc,0.09186652612128225,0.09015115563464525,0.09356706782743131
OASIS1265,Alfuzosin,cc,50.021179157764216,48.62352282276634,51.408433086646106
OASIS1136,Glimepiride,cc,69.79870442603037,68.58155184942812,70.99459810362455
,Compound_af2d6312,cc,25.260668139604817,24.559018952030083,25.956180642244316
OASIS1736,Rucaparib,cc,3.598174147411071,3.4902643596775493,3.7083590394346957
OASIS725,Perphenazine,cc,38.274035585774286,37.68130556936318,38.851810092181964
OASIS126,SSR69071,cc,8.95705965726376,8.679785168760201,9.240702019725084
,Compound_88f6068e,cc,30.381356681736253,28.471421550908214,32.35290867932896
OASIS967,Dronedarone,cc,6.604336157239748,6.398013632799599,6.8153801967718275
OASIS1785,Lurbinectedin,cc,0.017401896373140706,0.017318245941192297,0.017485606925768966
OASIS1379,Fesoterodine,cc,18.676996787349815,18.35689807381831,18.99039120569021
OASIS1757,Ozanimod (hydrochloride),cc,12.621519340511552,12.06425275327396,13.186697380734719
OASIS1710,Telotristat ethyl,cc,34.24145376741235,33.62681623294577,34.84443119226859
OASIS030,Imipramine,cc,42.90349481164974,40.77545976356993,45.1186028079213
,Compound_ac61b18b,cc,20.60097764191884,20.143808013106966,21.05151314307558
OASIS201,SSR240612,cc,25.08246018786543,24.880584290950168,25.277947134502902
,Compound_680618a8,cc,5.514630050238697,5.269420232838242,5.763200809309772
,Compound_6aa86f17,cc,91.16288643674417,85.60084172268797,97.01521633199229
OASIS1838,Avanafil,cc,88.78785541085075,87.20774104126322,90.34133587196933
OASIS439,Ethofumesate,cc,51.23818938593907,48.21215707649915,54.34623795823959
OASIS1891,Istradefylline,cc,3.0890916348769757,2.974435666650288,3.2040403319039936
OASIS1770,Bosutinib (hydrate),cc,4.0833287214904805,3.997889647258821,4.167503462754974
OASIS968,Tolvaptan,cc,1.6384415316221903,0.584691743531416,10.35745670557082
OASIS1883,Maralixibat (chloride),cc,41.952746812378905,41.067740479478076,42.823224169948126
OASIS1880,Gilteritinib,cc,1.6106396869829032,1.56255506014423,1.6584629969275548
OASIS1431,Vitamin K1,cc,57.69662813686851,56.35335352968137,59.023652015114266
OASIS1788,Nifurtimox,cc,51.17442434580197,50.28154062378973,52.050544945656135
,Compound_dd2e79a8,cc,44.405279682206526,42.43359783623507,46.44825811961018
OASIS1049,Diacerein,cc,70.98249693962212,70.16572965379007,71.777747686411
OASIS480,Penconazole,cc,95.20645359208935,93.50281006496189,96.88168809245207
OASIS1024,Phentolamine,cc,58.683663939947245,57.60737457749644,59.738801423435106
OASIS1802,Voclosporin,cc,16.291637705814832,15.907912917747998,16.670089952330873
,Compound_66f5ba33,cc,8.775369129363323,8.435678142154435,9.117509094905989
OASIS1553,Quetiapine,cc,68.04097663924274,66.90251927197728,69.1536986982181
OASIS1845,Prucalopride,cc,73.61836122080393,72.2557086547055,74.95273401968541
OASIS1418,Mequitazine,cc,6.351994827151803,6.149491518349129,6.55920876014527
OASIS1811,Brexpiprazole,cc,10.224857125379438,9.84442728168549,10.607703772911337
OASIS411,Bifenazate,cc,6.6668190081507,6.347253663631846,6.998072958474441
,Compound_04c8ac4c,cc,22.330693095771917,20.91881727016323,23.794763988986638
OASIS1297,Deferoxamine,cc,16.885602545454763,15.6205824485282,18.23126237474621
OASIS485,"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol",cc,97.44918496421384,93.36223565147557,101.62601799657489
OASIS1434,Primaquine,cc,7.278327757593161,6.979038011992334,7.580390119412995
OASIS1776,Tivozanib,cc,3.2265252147407795,3.098153654142364,3.358550790736432
OASIS084,Labetalol,cc,70.35683053297167,64.95505484447507,76.12303752004706
OASIS1268,Tandospirone,cc,58.228913490401084,55.93357332363885,60.537262496811465
OASIS822,Terfenadine,cc,13.632263545031797,13.170214519601176,14.094208801564163
,Compound_c7b43962,cc,21.142127782977486,19.85137975452875,22.49768667655782
OASIS1490,Alpidem,cc,6.891960910070405,6.6669426138879215,7.122393008742675
OASIS1952,Abemaciclib,cc,0.16694759077149224,0.15961068534529693,0.17449927158647696
OASIS1911,Safinamide (mesylate),cc,24.52025313275093,21.888217616171726,27.411522962784893
OASIS1800,Lemborexant,cc,64.20411340437062,62.056702861094756,66.34728663346657
,Compound_f4ce8b04,cc,50.72940551570985,49.783336452436814,51.65648848382215
OASIS1096,Clozapine,cc,85.22890382308682,80.21803785719574,90.49046028026501
OASIS1240,Valdecoxib,cc,19.768510244106192,19.21756396034054,20.31448883810311
OASIS970,Rivaroxaban,cc,16.404291357473266,15.91370364280314,16.891648739164623
OASIS1014,Isradipine,cc,21.720264151718414,20.765832149623897,22.707944649250383
,Compound_5ec2a600,cc,4.913167253221501,4.707650112405016,5.1250694308361435
OASIS1459,Risperidone,cc,7.208902616442086,7.069892691230128,7.345444427116155
OASIS1881,Lusutrombopag,cc,45.15522399622099,44.11988732158187,46.17774481858611
OASIS793,Betaxolol,cc,18.489945794233165,16.832550932138357,20.278728221605608
OASIS027,Disulfiram,cc,48.742902303661204,48.042496532611636,49.42622393907393
OASIS338,Epinastine,cc,36.504292250093066,33.66917090021638,39.489165319875745
OASIS1873,Olaparib,cc,19.60393484301798,19.12624958034656,20.075075883200245
OASIS791,Amodiaquine,cc,1.9073599473883893,1.8356837620565953,1.9808796736076735
,Compound_9a411687,cc,11.243739906797021,11.056529384159875,11.427522065335252
OASIS1950,Infigratinib,cc,8.807874244600322,8.349550347972617,9.277224228260392
,Compound_a166b3a5,cc,66.02460870606737,64.844995702781,67.18284916210912
OASIS1560,Nocodazole,cc,3.9257972110873296,3.574692862991658,4.302482773830828
OASIS023,Chlorpromazine,cc,33.61616635457426,33.05213547785672,34.1680813142744
,Compound_a16a83ef,cc,25.180894758910455,24.71518737507969,25.637990359580616
OASIS1536,Leflunomide,cc,23.801112066491353,22.931825165775507,24.67031509566754
OASIS984,Hypericin,cc,55.77470886840981,54.37995064593935,57.15364734187573
OASIS1913,Ticagrelor,cc,45.3457438657854,44.22722525630425,46.44943406400826
OASIS650,Rifabutin,cc,32.83858943581639,31.79911941116191,33.87412085774359
OASIS1340,Sorafenib,cc,0.9391982623679095,0.9074497234675342,0.9709917918074656
OASIS1346,Sulfabenzamide,cc,52.299231531250676,51.17389694421313,53.406073547110125
OASIS1060,Mitoxantrone,cc,0.034974079783747704,0.03377330750006845,0.03621990549125135
OASIS1896,Ivosidenib,cc,32.2681462811347,31.42247177440987,33.10401100450604
OASIS934,Ethacrynic acid,cc,6.849395416895933,6.596803059881644,7.108899705695959
,Compound_211c050e,cc,81.38235406106398,79.51622222058253,83.24937348769406
OASIS049,Quinidine (15% dihydroquinidine),cc,27.637379887435962,26.934443549922385,28.332843353841305
OASIS831,Olmesartan,cc,39.2867263229512,35.2422682509277,43.712612500354226
OASIS1916,Isavuconazonium (sulfate),cc,25.836028039508925,25.214775670638186,26.448773687033295
OASIS1895,Valbenazine,cc,22.926210991249622,21.902979970449792,23.964004164233092
OASIS1296,Clofazimine,cc,46.17222563417122,44.739593629132344,47.60189396933037
OASIS1457,Roxithromycin,cc,75.76745482126832,74.08444908375935,77.4237909075058
OASIS1945,Relugolix,cc,62.497389184119506,59.09773172022951,66.05199285035592
OASIS1912,Vortioxetine,cc,5.578767124019248,5.333759614785109,5.826931491109725
OASIS1182,Triamterene,cc,64.89415666120506,63.66293079532646,66.10162524753852
,Compound_21e5dc8d,cc,27.708481023669357,26.37950284124976,29.08912174309732
OASIS1752,Ribociclib,cc,10.651276106039768,10.239051475068857,11.066454301146718
OASIS1120,Rapamycin,cc,0.03034795176894773,0.02907701907969341,0.031704531403503294
OASIS1168,Ximelagatran,cc,71.13023990733831,70.43843678985297,71.80198066718789
OASIS1501,Astemizole,cc,9.95969317587013,9.788046661849704,10.127781157895013
OASIS1795,Acalabrutinib,cc,3.9176266681787726,3.774736349750776,4.060864874295524
OASIS1808,Panobinostat,cc,0.10791748145948869,0.10079798755728119,0.11548712051463891
OASIS750,Domperidone,cc,9.251465670297767,9.004601161383416,9.4958617330678
OASIS1889,Triclabendazole,cc,17.33802252704882,16.475077152445444,18.217762329538502
OASIS1534,Hycanthone,cc,0.22110825959353325,0.21791583105861928,0.22422947749355623
OASIS1191,Cabergoline,cc,83.44204262700846,81.57273753510133,85.2876361967744
,Compound_a31ed4f8,cc,34.59979970185552,32.474193467854725,36.78946281566898
OASIS1204,Droperidol,cc,38.0701914085405,37.33376538142537,38.79272306642028
OASIS302,Loratadine,cc,15.433397811136784,14.120359234033229,16.83017978628496
OASIS066,Nitrofurantoin,cc,15.308369324911052,15.071859078498774,15.539422877741705
OASIS1223,Sildenafil,cc,17.63009559352666,16.824137114663053,18.4652630039016
OASIS893,Progesterone,cc,70.21178850769786,68.01803643890455,72.3934087331753
OASIS1412,Hydroxychloroquine,cc,17.269153971366727,16.907910326117396,17.624082247609053
OASIS1635,3-Nitropropanoic acid,cc,67.11758180140814,65.50958680076694,68.70326783466767
OASIS1153,Tacrolimus,cc,21.260905206112103,20.74668203086353,21.76952626856186
OASIS964,Moxifloxacin,cc,36.98150675903354,34.516966739137665,39.58540158626672
OASIS1849,Canagliflozin,cc,56.14985130992019,52.41053298366063,60.102784743211004
OASIS597,Cobicistat,cc,6.731486024106637,6.407124131144813,7.061870860175069
OASIS888,Azelnidipine,cc,51.353149594387645,50.476423151790435,52.21377684841379
OASIS1877,Sofosbuvir,cc,23.864269566775615,21.98524901992981,25.87075387507633
OASIS1038,Haloperidol,cc,13.183980755313986,12.732498375947099,13.635994811860284
OASIS662,Trovafloxacin,cc,92.24535838756736,85.87305458950217,98.99978334249761
,Compound_f9370cb8,cc,64.66907003773717,62.671839079436886,66.65330897990664
OASIS272,CP-532623,cc,55.82587586923048,54.72810724442636,56.90360266640177
OASIS1353,Bosentan,cc,51.38015226689148,48.314789632467345,54.59985214117528
,Compound_efdb9516,cc,20.00518926549794,19.712787930584575,20.291196340967165
OASIS867,Tigecycline,cc,37.68662441947618,36.211329649405194,39.16999032659354
OASIS104,Puromycin aminonucleoside,cc,2.389651605342719,2.2759264713615694,2.5073077072744474
OASIS957,Telithromycin,cc,12.965082984102244,12.595741335632418,13.331555848803228
OASIS977,Silodosin,cc,32.02520759517476,31.348280669310885,32.691064823511915
OASIS637,Nisoldipine,cc,53.59950027417226,50.62311013678185,56.7143048317964
OASIS928,Tamsulosin,cc,18.15920646813486,17.53463931477214,18.782933387412434
OASIS1740,Ruxolitinib,cc,10.133805970508705,9.704417978954432,10.567637619243781
OASIS1836,Ponatinib (hydrochloride),cc,0.47937297133252205,0.4543285611179124,0.5053016273869423
,Compound_4850ff1d,cc,4.336385154530801,4.134885279026154,4.541336021650036
OASIS1586,Atazanavir,cc,0.2772279501798284,0.22886692943369089,0.3534356560172573
OASIS028,Tamoxifen,cc,49.26432873636832,48.35139349727823,50.15918048103243
OASIS025,Glibenclamide,cc,61.44057061489441,60.7469562894256,62.115497127324446
OASIS036,Nifedipine,cc,15.150487475497238,14.190997732001506,16.160099386574363
OASIS1288,Amoxapine,cc,20.113314897036588,19.799837421295155,20.42052363438197
OASIS1129,Vemurafenib,cc,88.77979891689996,83.97183012169387,93.80781015095117
OASIS1220,Scopolamine,cc,87.02952896563357,85.47611773351097,88.55655844366358
OASIS1369,Paliperidone,cc,9.404606667883849,9.060927971498348,9.748491469988611
OASIS859,Darifenacin,cc,20.715496609545063,19.9853139965078,21.446973416226996
OASIS1874,Idelalisib,cc,0.4060352445189526,0.39368417673142103,0.41839335064768607
OASIS979,Cabazitaxel,cc,29.984781136455194,27.52430257287268,32.62199170895456
OASIS362,Triclosan,cc,96.54311149684652,94.72107615996745,98.33323403173505
OASIS1287,Amlodipine,cc,39.77333459560003,39.390574240359385,40.144995642851676
OASIS1898,Duvelisib,cc,23.091850936726708,22.4783582761949,23.698910099308225
OASIS930,Tolcapone,cc,23.60629431808282,21.891838581501176,25.426890821819995
OASIS911,Itraconazole,cc,15.138989277053007,14.435370939976655,15.853611791625038
OASIS1777,Eliglustat,cc,24.45309326119261,23.412663938918268,25.50580756440048
OASIS073,Griseofulvin,cc,91.29694113180133,90.46220447417717,92.10656075497813
,Compound_2aa3c71f,cc,15.295158452315727,15.002376934960074,15.58265247933302
OASIS1867,Regorafenib,cc,1.5647604268037922,1.5127925356493834,1.6167419445773195
OASIS1903,Belumosudil,cc,9.027491145314478,8.35220015035567,9.744913266516622
OASIS1823,Palbociclib,cc,36.977315518159266,35.72039586287955,38.233431049939576
OASIS1725,Larotrectinib,cc,12.10016814449574,11.09745911317427,13.166529889392908
,Compound_5b75fe17,cc,54.58928385059095,53.64418821352971,55.514771139815394
OASIS1006,Diphenhydramine,cc,60.11802250812263,58.372225735490034,61.84961205995615
OASIS1745,Ceritinib,cc,10.811285306735579,10.687882093073629,10.931372399637494
OASIS1015,Lansoprazole,cc,24.470060092095412,23.8400148724438,25.092787581194717
OASIS1760,Lorlatinib,cc,0.31050691997647156,0.30031328899072207,0.3207462022422486
OASIS1761,Ripretinib,cc,1.9953318608491841,1.8309347878215918,2.170420926117907
OASIS926,Raloxifene,cc,39.90077645152193,39.390757754656946,40.39745847589725
OASIS1355,Lapatinib,cc,9.563557310438092,9.34095113014694,9.78305729310955
OASIS953,Ranolazine,cc,35.67296894559195,33.89067671036182,37.48919074523661
OASIS1835,Dacomitinib,cc,1.608280049603637,1.549024781529824,1.6690114245342818
OASIS492,Difenoconazole,cc,39.38403099060035,38.85146263653663,39.90340680924089
OASIS1812,Letermovir,cc,14.23114945808387,13.541935989391765,14.946814832284632
OASIS1334,Nevirapine,cc,36.021201622177685,33.73134679158311,38.43386355609933
OASIS1772,Afatinib,cc,1.6280663076148432,1.5399135856232702,1.7187582020751444
OASIS1932,Rolapitant,cc,64.57199045764911,64.047734667905,65.0801598823879
OASIS1781,Baricitinib,cc,11.045194236850568,10.601517002870006,11.492603359383496
OASIS1337,Ivermectin,cc,26.063826457498923,25.661650202840775,26.456666574200558
OASIS1853,Baloxavir marboxil,cc,7.546560975360063,7.237224726051816,7.8587262253556105
OASIS1930,Delafloxacin (meglumine),cc,52.643947573203235,51.56416619954802,53.70436567766855
OASIS1285,Acetazolamide,cc,91.8803773263395,85.2876497280715,98.88571097678978
,Compound_d60a93f5,cc,6.904655533716842,6.688532061770682,7.125717760903772
OASIS105,Hydroxyzine,cc,60.49257678375195,56.73843305763399,64.44474244972662
OASIS821,Rofecoxib,cc,84.9882198916454,78.50129840843609,91.91013773421051
OASIS1843,Pitolisant (hydrochloride),cc,63.16738003420793,62.028117630346586,64.28559513244694
OASIS1817,Carfilzomib,cc,2.765146354692791,2.720454701745928,2.8088573721457895
OASIS041,Nimesulide,cc,89.636446872544,87.5280025084348,91.71383121016368
OASIS1144,Fipexide,cc,72.86956158561838,72.37723898549743,73.34632216255964
OASIS528,"4-(tert-Butyl)benzene-1,2-diol",cc,56.77077001665753,55.81581065135478,57.70884294648104
OASIS1872,Ibrutinib,cc,71.04692773801803,69.79639146097553,72.27148955553491
OASIS007,Nitrofurazone,cc,4.544186726903054,4.34394803708177,4.747420267973103
OASIS1179,Hexachlorophene,cc,13.744593357315111,13.523485349270208,13.961111626899019
OASIS1088,Bendroflumethiazide,cc,23.89335784277276,22.622489490950827,25.21923661490771
OASIS1712,Copanlisib,cc,9.513770692387249,9.320819793831426,9.704522620206179
OASIS1486,Romidepsin,cc,0.11859631412159888,0.0954204598461102,0.1562835481432561
OASIS069,Dantrolene,cc,56.59502790499545,55.478370906071525,57.6906967948167
OASIS940,Bortezomib,cc,0.23291208701376764,0.22756384945476443,0.2382125716901038
OASIS307,Aflatoxin B1,cc,2.33347362610154,2.2919948229371343,2.374203102005745
OASIS604,Estradiol,cc,98.57969375717173,96.66279414661608,100.49015681105406
,Compound_fdb8d1f5,cc,9.787973195807847,9.155120122328848,10.445161217212268
OASIS1844,Moxidectin,cc,43.21957156430658,40.030769339966305,46.61131176575907
OASIS1778,Pexidartinib,cc,11.587711289452209,11.151084144493382,12.036954705515265
OASIS393,Quinoxyfen,cc,22.791046391820313,22.066362590552686,23.513208295297208
OASIS1908,Teriflunomide,cc,29.389174283561065,27.131076409017503,31.765309670901495
OASIS1424,Olsalazine,cc,85.3663034293865,82.182615768501,88.55297756408049
OASIS1455,Gefitinib,cc,12.472170005512693,12.221827065085433,12.718060988917854
OASIS1349,Nicergoline,cc,32.56036740029049,31.29803470196204,33.82572892096676
OASIS018,Sulfasalazine,cc,71.4885177792591,66.23421314969524,77.07944845649166
OASIS1439,Teniposide,cc,43.5547626568186,42.85479064422054,44.23862312763376
OASIS337,Desloratadine,cc,33.72160523810352,33.3422428065372,34.09083696753712
OASIS1514,Urapidil,cc,9.96842833573111,9.391132330910702,10.572468948845545
OASIS898,Proguanil,cc,10.232013175384303,9.85498809825885,10.610609621455735
OASIS851,Pirarubicin,cc,0.5348550983725642,0.5268340552258599,0.5427183610330091
OASIS1458,Irsogladine,cc,29.750941837119864,26.964773477409377,32.77118790697013
OASIS1705,Erdafitinib,cc,2.6884024257405152,2.604509195568157,2.7741047210442202
OASIS773,Mometasone,cc,42.566744918945716,42.01215757141509,43.10562420390824
OASIS639,Nomifensine,cc,32.24167208046162,30.24516045693351,34.34150355220683
OASIS046,Benzbromarone,cc,80.79550011529766,79.36571972738751,82.20078601251114
,Compound_fee2a120,cc,4.1991832070402335,4.054934289307816,4.346987842540228
OASIS960,Temocapril,cc,95.72745594582064,88.60739039937361,103.3106918940103
OASIS188,Maropitant,cc,21.179057554299703,20.83655974931054,21.513969900064776
OASIS1729,Entrectinib,cc,7.263133308974373,7.117150194378344,7.4066302311189745
OASIS1432,Pimozide,cc,4.922586327901434,4.747671342511178,5.097726548764352
,Compound_fcf2b10c,cc,82.63020000663181,81.1601469637242,84.07506743633397
OASIS508,Pyriproxyfen,cc,53.38596070244436,50.46003185486204,56.445515019459506
OASIS1474,Estramustine,cc,41.35525216226466,39.989542326689225,42.71495459152384
OASIS841,3-Picolylamine,cc,5.82202103435476,5.499487854573349,6.17123919833128
OASIS606,Thiabendazole,cc,22.052514517797626,21.459637809143718,22.639955241809975
OASIS1793,Bedaquiline (fumarate),cc,38.306091458351744,37.02820937923492,39.58050824800843
OASIS1735,Finerenone,cc,2.4298052832388586,2.3432652452223857,2.5184927804202837
OASIS456,Prochloraz,cc,89.62407937427758,88.02686623108279,91.19439194210297
OASIS472,Hexaconazole,cc,48.1973428456637,44.58424600801469,52.04491766208211
OASIS1238,Saquinavir,cc,34.37390158164282,33.973673188730594,34.76372377623597
OASIS958,Etoricoxib,cc,36.74114740612044,35.27362230669228,38.255642092620434
OASIS1928,Lonafarnib,cc,4.442863962852718,4.218262393395518,4.67259073573695
OASIS540,"N,N-Dicyclohexylcarbodiimide(DCC)",cc,15.885216904343338,15.326789663919502,16.45875671390301
OASIS320,Alpha-Naphthoflavone,cc,3.2830247383062394,3.124363111235904,3.447380511546016
,Compound_eeba57fe,cc,68.01211582676162,64.9180647973067,71.22240201885435
OASIS1868,Cobimetinib,cc,1.6150679360430238,1.5286787968438267,1.7038544641217537
OASIS569,Amiodarone (hydrochloride),cc,37.754555715701116,36.575733271176794,38.92696400991616
OASIS004,Ketoconazole,cc,12.603203243946627,12.126912520340689,13.082648339169195
OASIS1782,Venetoclax,cc,45.64780962847567,44.82880171984621,46.44959855012425
OASIS1829,Pemigatinib,cc,5.723055146705033,5.410649268942925,6.044136096791643
OASIS900,Cisapride,cc,10.227753664377056,10.057026655402582,10.39487234285204
OASIS379,Fipronil,cc,61.76797374483188,60.326872905887875,63.18990608359451
OASIS1794,Fostamatinib,cc,10.498138031280149,9.779402094789312,11.257565065576697
OASIS1480,Donepezil,cc,12.93218417694809,12.366146603229629,13.505284863085102
OASIS1345,Fluspirilene,cc,42.78555386658885,42.324047176174105,43.23381561347
OASIS261,Volinanserin,cc,21.412156970444226,19.96902660116368,22.93686206780958
OASIS1171,Anidulafungin,cc,96.05696291777635,95.81637142624885,96.28891191293758
OASIS557,Fluazinam,cc,10.877170202559665,10.733319652767138,11.017269685782567
OASIS1875,Ixazomib,cc,4.8172470147103095,4.694438846276153,4.94226828396204
,Compound_255ef47f,cc,8.500724595569253,8.309593251639008,8.688592959934834
